Dog_Fragment_Score,Wolf_Fragment_Score
110.40000000000025,54.59999999999996
125.9000000000003,53.29999999999995
118.70000000000016,86.40000000000003
115.50000000000017,126.10000000000039
143.90000000000015,103.70000000000019
105.00000000000011,50.499999999999964
100.2000000000001,68.59999999999997
71.89999999999984,56.29999999999997
122.30000000000035,134.30000000000055
97.30000000000007,108.80000000000013
